classification,Rf_ohm,Cpd_F,Cf_F,ft_Hz,f_Hz,magnitude_normalized_dB
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,36857.3074311352,0.00196227318752848
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,37966.3757528252,0.00208733579640799
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,39108.8169014498,0.00222002388177264
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,40285.6350942929,0.00236080146713798
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,41497.8647664067,0.00251016069556179
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,42746.5714798905,0.0026686235188059
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,44032.8528605307,0.00283674348610236
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,45357.8395626249,0.00301510763811192
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,46722.6962628381,0.0032043385120124
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,48128.6226839657,0.00340509626391442
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,49576.8546495016,0.00361808091510763
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,51068.6651699397,0.00384403472897496
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,52605.3655617629,0.00408374472572706
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,54188.3066001033,0.00433804534246929
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,55818.8797060874,0.00460782124632751
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,57498.5181699093,0.00489401030894428
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,59228.6984107071,0.00519760675070931
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,61010.9412743503,0.00551966446369195
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,62846.8133702785,0.0058613005224356
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,64737.9284485671,0.0062236988921627
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,66685.9488184296,0.00660811434431872
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,68692.5868094044,0.0070158765896306
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,70759.6062765099,0.007448394639255
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,72888.8241506902,0.00790716140477375
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,75082.1120359163,0.00839375854819514
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,77341.3978543444,0.00890986159317286
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,79668.6675409796,0.00945724530903058
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,82065.9667893319,0.0100377893790996
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,84535.402849602,0.0106534843651369
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,87079.1463809755,0.011306437979373
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,89699.4333596537,0.0119988816757856
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,92398.5670442998,0.0127331775718764
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,95178.9200006257,0.0135118257117742
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,98042.9361869027,0.0143374716811754
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,100993.133102224,0.0152129145836293
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,104032.103999411,0.0161411153869083
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,107162.520164511,0.0171252056469233
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,110387.133264884,0.0181684966150762
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,113708.777767945,0.0192744887331476
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,117130.373432689,0.0204468815173832
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,120654.92787619,0.0216895838308044
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,124285.539217328,0.0230067245393296
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,128025.398800062,0.0244026635433006
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,131877.793998657,0.0258820031713026
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,135846.111107322,0.0274495999175741
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,139933.838316788,0.0291105764976814
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,144144.568780471,0.0308703341892849
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,148482.003772888,0.032734565415979
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,152949.955943112,0.0347092665213276
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,157552.352666132,0.03680075066798
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,162293.239495052,0.0390156607824021
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,167176.783717177,0.0413609824488336
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,172207.278017098,0.0438440566369177
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,177389.144250003,0.046472592124762
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,182726.937328539,0.0492546774531742
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,188225.349226618,0.0521987922166832
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,193889.213103715,0.0553138174620793
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,199723.507553262,0.0586090449248628
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,205733.360978882,0.0620941847875539
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,211924.056102306,0.0657793715900002
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,218301.034606942,0.0696751678599362
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,224869.901921166,0.0737925649605144
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,231636.432145553,0.0781429805690667
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,238606.573128367,0.0827382521064389
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,245786.45169378,0.0875906253265236
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,253182.379027416,0.0927127371496255
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,260800.856223941,0.0981175916776791
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,268648.580001594,0.103818528161981
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,276732.44858867,0.109829179501187
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,285059.567787131,0.116163419625236
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,293637.257218679,0.122835297865407
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,302473.056758774,0.129858958116691
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,311574.733164265,0.137248540260607
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,320950.286900444,0.14501806092827
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,330607.959173538,0.15318127023737
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,340556.239174811,0.161751480625183
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,350803.871542649,0.17074136331334
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,361359.864049185,0.180162707269226
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,372233.495518222,0.190026134762585
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,383434.323981411,0.200340766742273
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,394972.195079861,0.211113830265081
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,406857.250718553,0.222350199082883
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,419099.937981178,0.234051857223853
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,431711.01831323,0.246217273975662
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,444701.576981421,0.258840677084228
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,458083.032817747,0.271911209213748
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,471867.148256756,0.285411950772163
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,486066.039674844,0.299318790099097
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,500692.18804067,0.313599119762071
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,515758.449886061,0.328210335351724
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,531278.068607024,0.343098110774529
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,547264.686104832,0.358194421715402
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,563732.354777388,0.373415286834364
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,580695.549871426,0.388658194589568
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,598169.1822064,0.403799182645665
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,616168.61128124,0.418689537045141
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,634709.658775514,0.433152080240967
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,653808.622456835,0.446977021430185
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,673482.290506772,0.459917350309449
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,693747.956277823,0.471683767539727
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,714623.433494451,0.481939163247189
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,736127.071911523,0.490292680420749
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,758277.773443936,0.496293434896818
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,781095.008781584,0.499424009611549
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,804598.834504296,0.499093899655149
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,828809.910711766,0.494633157566197
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,853749.519183996,0.485286575381682
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,879439.582088188,0.470208839531698
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,905902.681248553,0.448461202305446
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,933162.077995968,0.4190103210552
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,961241.733614909,0.380730010413711
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,990166.330405668,0.332406714889977
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1019961.29338034,0.27274951519662
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1050652.81261168,0.200405403694716
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1082267.86625442,0.113980374513
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1114834.24425933,0.0120665504453116
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1148380.57280092,-0.10672489554692
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1182936.33944007,-0.243725854811435
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1218531.91904393,-0.400169928389714
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1255198.60048572,-0.577149756535306
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1292968.61414799,-0.775575728837017
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1331875.1602534,-0.996139081296995
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1371952.43804812,-1.23928236258998
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1413235.67586324,-1.50517984063298
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1455761.16208088,-1.79372964042533
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1499566.27703202,-2.10455835023084
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1544689.5258542,-2.43703766301376
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1591170.57233791,-2.79031151844642
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1639050.27379149,-3.16333134639556
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1688370.71695505,-3.55489649965053
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1739175.25499524,-3.96369684027714
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1791508.54561301,-4.38835467431366
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1845416.59029827,-4.82746372265587
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1900946.77476563,-5.27962345535428
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,1958147.91060688,-5.74346778855646
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2017070.27819695,-6.21768775778564
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2077765.6708908,-6.70104828097991
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2140287.44055033,-7.19239948533219
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2204690.5444412,-7.69068329527616
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2271031.59354083,-8.1949360837758
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2339368.9023,-8.70428820238848
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2409762.53990186,-9.21796115570951
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2482274.38306332,-9.73526309807774
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2556968.17042535,-10.2555832249962
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2633909.55857984,-10.7783855231539
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2713166.17978244,-11.3032022406731
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2794807.70140198,-11.829627348585
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2878905.88715881,-12.3573101878579
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,2965534.66020579,-12.8859494338324
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3054770.16810753,-13.4152874606993
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3146690.84977484,-13.9451051510639
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3241377.50441334,-14.475217167846
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3338913.36254677,-15.005467685917
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3439384.15917744,-15.5357265673069
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3542878.20914822,-16.065885955078
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3649486.48477207,-16.5958572558362
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3759302.69579776,-17.1255684783712
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3872423.37178157,-17.6549618953115
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,3988947.94693778,-18.183991995355
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,4108978.84754235,-18.7126236951448
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,4232621.58196667,-19.240830781882
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,4359984.83342044,-19.7685945600473
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,4491180.55548533,-20.2959026779952
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,4626324.0705233,-20.8227481125545
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,4765534.17104613,-21.3491282920507
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,4908933.22413522,-21.8750443403188
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,5056647.2790035,-22.4005004262551
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,5208806.17779395,-22.9255032052751
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,5365543.66971215,-23.4500613406821
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,5526997.5285932,-23.9741850944219
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,5693309.67400627,-24.4978859780107
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,5864626.29600339,-25.0211764555852
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,6041097.98362192,-25.5440696920501
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,6222879.85725386,-26.0665793402037
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,6410131.70499824,-26.5887193615136
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,6603018.12311647,-27.1105038759113
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,6801708.66071409,-27.6319470365794
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,7006377.96877618,-28.1530629262402
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,7217205.9536873,-28.673865471911
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,7434377.93537105,-29.1943683754985
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,7658084.8101881,-29.7145850579548
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,7888523.21873609,-30.2345286150204
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,8125895.71869862,-30.754211782847
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,8370410.96289553,-31.2736469120221
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,8622283.88269085,-31.7928459487178
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,8881735.87691961,-32.3118204218606
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,9148995.00649964,-32.8305814353688
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,9424296.19489944,-33.3491396646357
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,9707881.43463827,-33.8675053565521
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,10000000,-34.3856883324557
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,10300908.6661477,-34.903697993487
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,10610871.9348317,-35.4215433278991
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,10930162.2668892,-35.9392329199382
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,11259060.32174,-36.4567749599643
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,11597855.2040891,-36.9741772555312
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,11946844.7180528,-37.4914472431865
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,12306335.6289312,-38.008592000788
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,12676643.932858,-38.5256182601662
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,13058095.1345646,-39.0425324199861
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,13451024.5335017,-39.559340558689
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,13855777.5185714,-40.0760484474114
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,14272709.8717267,-40.5926615627996
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,14702188.0807081,-41.1091850996486
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,15144589.66119,-41.6256239833113
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,15600303.4886204,-42.1419828818331
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,16069730.1400464,-42.6582662177755
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,16553282.2462259,-43.1744781797023
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,17051384.8543338,-43.6906227333085
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,17564475.8015827,-44.2067036321752
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,18093006.1000866,-44.7227244281446
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,18637440.3333045,-45.2386884813054
Safe,10000,1e-11,3.45510729459222e-12,1603718.74375133,19198257.0644148,-45.7545989695908
